date,side,sector,category,amount,currency,amount_pct_gdp,certainty,source,source_date
2004-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,0.91,CLP,,reported,banco_central,2026-03-22
2004-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,1.8484,CLP,,reported,banco_central,2026-03-22
2004-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,2.3755,CLP,,reported,banco_central,2026-03-22
2005-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,3.237,CLP,,reported,banco_central,2026-03-22
2005-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,3.8332,CLP,,reported,banco_central,2026-03-22
2005-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,4.0629,CLP,,reported,banco_central,2026-03-22
2005-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,4.5102,CLP,,reported,banco_central,2026-03-22
2006-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,4.9312,CLP,,reported,banco_central,2026-03-22
2006-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,5.4377,CLP,,reported,banco_central,2026-03-22
2006-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,6.951,CLP,,reported,banco_central,2026-03-22
2006-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,7.1492,CLP,,reported,banco_central,2026-03-22
2007-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,7.4289,CLP,,reported,banco_central,2026-03-22
2007-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,7.8813,CLP,,reported,banco_central,2026-03-22
2007-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,7.7,CLP,,reported,banco_central,2026-03-22
2007-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,6.9215,CLP,,reported,banco_central,2026-03-22
2008-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,7.0611,CLP,,reported,banco_central,2026-03-22
2008-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,5.6157,CLP,,reported,banco_central,2026-03-22
2008-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,5.0101,CLP,,reported,banco_central,2026-03-22
2008-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,4.8072,CLP,,reported,banco_central,2026-03-22
2009-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,1.6925,CLP,,reported,banco_central,2026-03-22
2009-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-0.7612,CLP,,reported,banco_central,2026-03-22
2009-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-3.5693,CLP,,reported,banco_central,2026-03-22
2009-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-4.6605,CLP,,reported,banco_central,2026-03-22
2010-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-4.2297,CLP,,reported,banco_central,2026-03-22
2010-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-1.4106,CLP,,reported,banco_central,2026-03-22
2010-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-0.4012,CLP,,reported,banco_central,2026-03-22
2010-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-0.4692,CLP,,reported,banco_central,2026-03-22
2011-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,0.9041,CLP,,reported,banco_central,2026-03-22
2011-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,0.9184,CLP,,reported,banco_central,2026-03-22
2011-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,1.4673,CLP,,reported,banco_central,2026-03-22
2011-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,0.9473,CLP,,reported,banco_central,2026-03-22
2012-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,1.6017,CLP,,reported,banco_central,2026-03-22
2012-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,1.1647,CLP,,reported,banco_central,2026-03-22
2012-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,0.2761,CLP,,reported,banco_central,2026-03-22
2012-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,0.3405,CLP,,reported,banco_central,2026-03-22
2013-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-0.2457,CLP,,reported,banco_central,2026-03-22
2013-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-1.2594,CLP,,reported,banco_central,2026-03-22
2013-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-0.6313,CLP,,reported,banco_central,2026-03-22
2013-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-0.6079,CLP,,reported,banco_central,2026-03-22
2014-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-1.1462,CLP,,reported,banco_central,2026-03-22
2014-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-1.254,CLP,,reported,banco_central,2026-03-22
2014-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-1.3767,CLP,,reported,banco_central,2026-03-22
2014-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-1.7639,CLP,,reported,banco_central,2026-03-22
2015-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.022,CLP,,reported,banco_central,2026-03-22
2015-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-1.9216,CLP,,reported,banco_central,2026-03-22
2015-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.2827,CLP,,reported,banco_central,2026-03-22
2015-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.2953,CLP,,reported,banco_central,2026-03-22
2016-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.0301,CLP,,reported,banco_central,2026-03-22
2016-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.152,CLP,,reported,banco_central,2026-03-22
2016-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.8408,CLP,,reported,banco_central,2026-03-22
2016-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.7419,CLP,,reported,banco_central,2026-03-22
2017-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-3.0141,CLP,,reported,banco_central,2026-03-22
2017-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.8596,CLP,,reported,banco_central,2026-03-22
2017-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.6716,CLP,,reported,banco_central,2026-03-22
2017-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.9251,CLP,,reported,banco_central,2026-03-22
2018-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.7829,CLP,,reported,banco_central,2026-03-22
2018-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.3248,CLP,,reported,banco_central,2026-03-22
2018-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-1.6233,CLP,,reported,banco_central,2026-03-22
2018-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-1.2731,CLP,,reported,banco_central,2026-03-22
2019-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-1.5221,CLP,,reported,banco_central,2026-03-22
2019-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-1.8768,CLP,,reported,banco_central,2026-03-22
2019-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.5892,CLP,,reported,banco_central,2026-03-22
2019-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-3.4405,CLP,,reported,banco_central,2026-03-22
2020-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-3.2694,CLP,,reported,banco_central,2026-03-22
2020-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-5.3577,CLP,,reported,banco_central,2026-03-22
2020-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-7.4187,CLP,,reported,banco_central,2026-03-22
2020-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-7.3414,CLP,,reported,banco_central,2026-03-22
2021-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-7.6752,CLP,,reported,banco_central,2026-03-22
2021-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-6.9699,CLP,,reported,banco_central,2026-03-22
2021-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-7.2916,CLP,,reported,banco_central,2026-03-22
2021-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-7.3882,CLP,,reported,banco_central,2026-03-22
2022-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-5.8488,CLP,,reported,banco_central,2026-03-22
2022-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-1.8663,CLP,,reported,banco_central,2026-03-22
2022-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,0.4977,CLP,,reported,banco_central,2026-03-22
2022-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,1.24,CLP,,reported,banco_central,2026-03-22
2023-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,1.1668,CLP,,reported,banco_central,2026-03-22
2023-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-1.5225,CLP,,reported,banco_central,2026-03-22
2023-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-1.8489,CLP,,reported,banco_central,2026-03-22
2023-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.0976,CLP,,reported,banco_central,2026-03-22
2024-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-3.1456,CLP,,reported,banco_central,2026-03-22
2024-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-3.1096,CLP,,reported,banco_central,2026-03-22
2024-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-3.3462,CLP,,reported,banco_central,2026-03-22
2024-10-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.6453,CLP,,reported,banco_central,2026-03-22
2025-01-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.5073,CLP,,reported,banco_central,2026-03-22
2025-04-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.4978,CLP,,reported,banco_central,2026-03-22
2025-07-01,asset,general_government,ratio.fiscal_balance_pct_gdp,-2.2781,CLP,,reported,banco_central,2026-03-22
